Number,Time
0,0.0004346170026110485
1,0.048756123997009126
2,0.04679511499853106
3,0.05001437899773009
4,0.05048640699897078
5,0.05262400399806211
6,0.04888226600087364
7,0.05101701999956276
8,0.0538358949997928
9,0.04477412799678859
10,0.5158060630019463
11,0.5814588849971187
12,0.478968317998806
13,0.41411408799831406
14,0.16422413200052688
15,0.06598882500111358
16,0.39089812400197843
17,1.6499164510023547
18,0.5346890490000078
19,0.4020391580015712
20,0.2068213200000173
21,0.8849456440002541
22,0.4532037429999036
23,0.0895046280020324
24,0.37129932600146276
25,0.12985791199753294
26,0.9597910340016824
27,0.0716734820016427
28,0.3771829229990544
29,0.20675378599844407
30,1.5456484780006576
31,0.31342158899860806
32,0.3540451139997458
33,0.4427618599984271
34,0.8424044830026105
35,0.3213455669974792
36,0.2231703869983903
37,0.44034024400025373
38,0.6682098279998172
39,0.1940044909970311
40,0.5579056489987124
41,0.8777453580005385
42,0.4447483359981561
43,0.2949747259990545
44,0.3048426230016048
45,0.40257775699865306
46,0.8107778939993295
47,0.18622311799845193
48,0.1804032260006352
49,0.18548899199959124
50,0.3252580449989182
51,0.3838724010020087
52,0.1596117939989199
53,0.303673811002227
54,0.6633676750025188
55,0.42279822300042724
56,0.11654894900129875
57,0.3483791040016513
58,0.39268575599999167
59,0.5319021359973704
60,0.39046814199900837
61,0.26748270299867727
62,0.33519332699870574
63,0.4584929779994127
64,0.20546359599757125
65,0.2908600349983317
66,0.20003724500202225
67,0.3308353270003863
68,0.3532657130017469
69,0.2244082420002087
70,0.30416947200137656
71,0.3349117750003643
72,0.33937746199808316
73,0.3621282179992704
74,0.27947310200033826
75,0.2279939390027721
76,0.3510451709989866
77,0.33802273600304034
78,0.345987207001599
79,0.32804494200172485
80,0.2387549749983009
81,0.24231870400035405
82,0.7038932499999646
83,0.294144977000542
84,0.2911871370015433
85,0.1941144330012321
86,0.2524711699988984
87,0.2977028290006274
88,0.3358410669970908
89,0.34162775500226417
90,0.6766740549974202
91,0.1656911879981635
92,0.07336774799841805
93,0.18184444299913594
94,0.2726258160000725
95,0.29171785400103545
96,0.2880007560015656
97,0.2904820309995557
98,0.1658502040008898
99,0.2354874340016977
100,0.3084329750017787
101,0.303750985996885
