Number,Time
3,0.0056056439971143845
6,0.0062627719998999964
9,0.008449359000223922
12,0.007321470999158919
15,0.007572853999590734
18,0.0075758089988084976
21,0.0072157050017267466
24,0.007135432002542075
27,0.007728197000687942
30,0.010843405001651263
33,0.015847636001126375
36,0.010654809000698151
39,0.0026341509983467404
42,0.002826682000886649
45,0.002791381997667486
48,0.003061480998439947
51,0.002893943001254229
54,0.0032265320005535614
57,0.0036891659983666614
60,0.0031670749995100778
63,0.002787637000437826
66,0.0029032329985057004
69,0.003001581000717124
72,0.0028754560007655527
75,0.0036802289978368208
78,0.0027507869999681134
81,0.002674996998393908
84,0.002896451998822158
87,0.003079625999816926
90,0.003127256000880152
93,0.003067515997827286
96,0.0031039780005812645
99,0.002638170000864193
102,0.003039823001017794
105,0.0027501030017447192
108,0.0019376649979676586
111,0.0033109390024037566
114,0.003334195000206819
117,0.003250536999985343
120,0.0025922460008587223
123,0.00336839599913219
126,0.0033420290019421373
129,0.0025851710015558638
132,0.003127480998955434
135,0.0031529670013696887
138,0.003585919999750331
141,0.002761368999927072
144,0.002680261997738853
147,0.003093899998930283
150,0.0032159239999600686
153,0.003196890997060109
156,0.002822061000188114
159,0.004851823996432358
162,0.00281456299853744
165,0.0035457920021144673
168,0.002526567997847451
171,0.0032806359995447565
174,0.003045085999474395
177,0.0033992489989032038
180,0.003948845002014423
183,0.0031895549982436933
186,0.0031753900002513546
189,0.002983474998472957
192,0.003352021001774119
195,0.002860649001377169
198,0.0031603749994246755
201,0.0029050229968561325
204,0.003196775000105845
207,0.003263717000663746
210,0.002929176000179723
213,0.0028775310020137113
216,0.0033556359994690865
219,0.0034956199997395743
222,0.0032852059994183946
225,0.0059891870005230885
228,0.0031629389995941892
231,0.003535930998623371
234,0.0029792219975206535
237,0.00320943999759038
240,0.0025915669975802302
243,0.003294523001386551
246,0.0047092400018300395
249,0.003319776002172148
252,0.0030323309983941726
255,0.0036044340013177134
258,0.002700925000681309
261,0.002595157999166986
264,0.0031926970004860777
267,0.0032941700010269415
270,0.0034075670009769965
273,0.0032071189998532645
276,0.003415710998524446
279,0.0037627149977197405
282,0.0033078199994633906
285,0.003360123999300413
288,0.006834308998804772
291,0.004193824002868496
294,0.003550948000338394
297,0.003036210000573192
300,0.003489107999484986
303,0.003549116001522634
306,0.0030787029972998425
309,0.0052453569987847
312,0.0038630710005236324
315,0.003079969003010774
318,0.003446214999712538
321,0.0035365280018595513
324,0.0032085729981190525
327,0.006087770001613535
330,0.0036818369990214705
333,0.0035035729997616727
336,0.014013260002684547
339,0.0035255469992989674
342,0.0036890480005240534
345,0.0028722290007863194
348,0.003778676997171715
351,0.003056595000089146
354,0.0032354900031350553
357,0.0035789530011243187
360,0.0028583390012499876
363,0.0038165490004757885
366,0.0021017389990447555
369,0.0023804949996701907
372,0.001866832000814611
375,0.0019490019985823892
378,0.002329081999050686
381,0.001802096998289926
384,0.002111925001372583
387,0.0017426280028303154
390,0.0022627930011367425
393,0.0018542919970059302
396,0.0019480239971017
399,0.0022581039993383456
402,0.0018285080004716292
405,0.0018611800005601253
408,0.0018891729996539652
411,0.0021073839998280164
414,0.001734330002364004
417,0.001885132001916645
420,0.002386018997640349
423,0.0018538830008765217
426,0.0018585139987408184
429,0.0018113680016540457
432,0.002476110999850789
435,0.0018955970008391887
438,0.003833456998108886
441,0.0027198949974263087
444,0.002046309000434121
447,0.0018628530015121214
450,0.0018937400018330663
453,0.00227571199866361
456,0.0019760499999392778
459,0.002032699998380849
462,0.00218239999958314
465,0.0022136979969218373
468,0.0017523249989608303
471,0.005264647999865701
474,0.0018434209996485151
477,0.0018348949997744057
480,0.001895856999908574
483,0.002179153998440597
486,0.003670615998998983
489,0.0019003820016223472
492,0.0022464339999714866
495,0.0021347910005715676
498,0.001947787997778505
501,0.0022634039996773936
504,0.002246800999273546
507,0.001776057997631142
510,0.0023407089975080453
513,0.002063359999738168
516,0.0018364809984632302
519,0.005188201001146808
522,0.002235211999504827
525,0.0018589550018077716
528,0.0019975210016127676
531,0.002482718999090139
534,0.0034050190006382763
537,0.001899206999951275
540,0.002167407001252286
543,0.002093475002766354
546,0.001935815998876933
549,0.00270408900178154
552,0.001842052999563748
555,0.002083412000501994
558,0.0023014649996184744
561,0.0019754839995584916
564,0.002039874998445157
567,0.005324465997546213
570,0.001853795001807157
573,0.0019747290025406983
576,0.0021033509983681142
579,0.0022020559990778565
582,0.0035043409989157226
585,0.0018932810016849544
588,0.002263275997393066
591,0.0018948470024042763
594,0.0021476879992405884
597,0.002475385001162067
600,0.0020446979979169555
603,0.0020404930000950117
606,0.002351816998270806
609,0.00209604399788077
612,0.0018177060010202695
615,0.025423326002055546
618,0.002649265999934869
621,0.002082119997794507
624,0.002403595000942005
627,0.0019094960007350892
630,0.00198667700169608
633,0.002468070000759326
636,0.0019386169988138136
639,0.004297180999856209
642,0.0025028389973158482
645,0.0021039569983258843
648,0.002045858997007599
651,0.0025517159992887173
654,0.0020175429999653716
657,0.002001821998419473
660,0.0023570470002596267
663,0.002289959000336239
666,0.002142711000487907
669,0.002909876999183325
672,0.002199210000981111
675,0.0020200289982312825
678,0.002349800997762941
681,0.0023392790026264265
684,0.0020593389999703504
687,0.002227019998827018
690,0.0018969400007335935
693,0.0020300850010244176
696,0.0024115359992720187
699,0.001989235999644734
702,0.002212055002019042
705,0.002575586000602925
708,0.0019596710008045193
711,0.002030112002103124
714,0.0021479950009961613
717,0.0019260530025348999
720,0.0021360050013754517
723,0.002180503997806227
726,0.0020011410015285946
729,0.002252908998343628
732,0.0025913490026141517
735,0.002007599003263749
738,0.001995829999941634
741,0.0040993609982251655
744,0.0020269560009182896
747,0.0020327570018707775
750,0.002333342003112193
753,0.0020358789988677017
756,0.002371722999669146
759,0.001813423998100916
762,0.002043767999566626
765,0.0051547149996622466
768,0.002138895000825869
771,0.0019334429998707492
774,0.00250700100150425
777,0.0018179329999838956
780,0.0019898230020771734
783,0.0023225410004670266
786,0.0019848940028168727
789,0.001806213000236312
792,0.002185982000810327
795,0.0020482670006458648
798,0.0017897660000016913
801,0.00235443400015356
804,0.0019411799985391553
807,0.003809559999353951
810,0.0020580829987011384
813,0.001956132000486832
816,0.00257334100024309
819,0.0018611019986565225
822,0.0018362280025030486
825,0.00227989700215403
828,0.001996900002268376
831,0.0017763309988367837
834,0.0023124089966586325
837,0.0018004060002567712
840,0.0020726509974338114
843,0.0022511329989356454
846,0.0018220589990960434
849,0.003336626999953296
852,0.05742675800138386
855,0.013308867000887403
858,0.009533066000585677
861,0.001911027000460308
864,0.0018626529999892227
867,0.002319328999874415
870,0.003687961001560325
873,0.0018720460029726382
876,0.002255871000670595
879,0.0018943729992315639
882,0.0024364290002267808
885,0.0019918380021408666
888,0.0020494339987635612
891,0.0020021780001115985
894,0.002020042000367539
897,0.0019070829985139426
900,0.0023853489983594045
903,0.001924910000525415
906,0.0018911020015366375
909,0.0025330620010208804
912,0.002182095999160083
